Player,Comb,Asst,Solo,Sck
Joe Montana,2,0,2,0
Warren Moon,2,0,2,0
Stanley Morgan,2,0,2,0
Mike Morris,2,0,2,0
Dan Murray,2,0,2,0
Brad Muster,2,0,2,0
Eric Naposki,2,0,1,0
Andy Parker,2,0,2,0
Brett Perriman,2,0,2,0
Doug Riesenberg,2,0,2,0
Andre Rison,2,1,1,0
Jim Ritcher,2,0,2,0
Roger Ruzek,2,0,2,0
Barry Sanders,2,0,2,0
Ricky Sanders,2,0,2,0
James Saxon,2,0,2,0
Sterling Sharpe,2,0,2,0
Michael Simmons,2,0,2,0
Brian Smith,2,0,2,2
J.T. Smith,2,0,2,0
Monte Smith,2,0,2,0
Angelo Snipes,2,0,2,0
Mike Stensrud,2,1,1,0
John Stephens,2,0,2,0
Thomas Strauthers,2,0,2,1
Junior Tautalatasi,2,0,2,0
Robb Thomas,2,0,2,0
John Tice,2,0,2,0
Michael Timpson,2,0,2,0
Anthony Toney,2,0,2,0
David Treadwell,2,0,2,0
Erroll Tucker,2,0,2,0
Ben Utt,2,0,2,0
Roger Vick,2,0,1,0
Danny Villa,2,0,2,0
Herschel Walker,2,0,2,0
Curt Warner,2,0,2,0
Ronnie Washington,2,0,2,0
Dave Widell,2,0,2,0
Brian Williams,2,0,2,0
Henry Williams,2,0,2,0
Warren Williams,2,0,2,0
Otis Wilson,2,0,2,0
Steve Wisniewski,2,0,2,0
Tony Zendejas,2,1,1,0
George Adams,1,0,1,0
Mark Adickes,1,1,0,0
Troy Aikman,1,0,1,0
Anthony Allen,1,0,1,0
Marvin Allen,1,0,1,0
Morten Andersen,1,0,1,0
Neal Anderson,1,0,1,0
Flipper Anderson,1,0,1,0
Jim Arnold,1,0,0,0
Rob Awalt,1,0,1,0
Chris Bahr,1,0,1,0
Matt Bahr,1,0,1,0
Edwin Bailey,1,0,0,0
Stacey Bailey,1,0,1,0
Tony Baker,1,0,1,0
Rich Baldinger,1,0,1,0
Fred Banks,1,0,1,0
Michael Barber,1,0,1,0
Harris Barton,1,0,1,0
Mark Bavaro,1,0,1,0
Sanjay Beach,1,0,1,0
Don Beebe,1,0,1,0
Greg Bell,1,0,1,0
Dean Biasucci,1,1,0,0
Keith Bishop,1,0,1,0
Brian Blados,1,0,1,0
Adam Bob,1,0,1,0
Jeff Bostic,1,0,1,0
Mark Boyer,1,0,0,0
David Braxton,1,0,0,0
Jeff Bregel,1,0,1,0
Dana Brinson,1,0,1,0
Matt Brock,1,0,1,0
James Brooks,1,0,1,0
Eddie Brown,1,0,1,0
Eric Brown,1,0,1,0
Blair Bush,1,0,1,0
Kevin Butler,1,0,1,0
Keith Byars,1,0,1,0
Rich Camarillo,1,1,0,0
Mark Cannon,1,1,0,0
Lydell Carr,1,0,1,0
Maurice Carthon,1,0,1,0
Jeff Chadwick,1,0,1,0
Bruce Clark,1,0,1,0
Gary Clark,1,0,1,0
Louis Clark,1,0,1,0
Stan Clayton,1,0,0,0
Lewis Colbert,1,0,1,0
Sidney Coleman,1,1,0,0
Arthur Cox,1,0,1,0
James Cribbs,1,0,1,0
Randall Cunningham,1,0,1,0
Ken Dallafior,1,0,1,0
Greg Davis,1,0,1,0
Wendell Davis,1,0,1,0
Dermontti Dawson,1,0,1,0
Lin Dawson,1,0,1,0
Donnie Dee,1,0,1,0
Al Del Greco,1,0,1,0
Mark Dennis,1,0,1,0
Eric Dickerson,1,0,1,0
Floyd Dixon,1,0,1,0
Jamie Dukes,1,1,0,0
Curtis Duncan,1,0,1,0
Mark Duper,1,0,1,0
Jumbo Elliott,1,0,1,0
Jim Everett,1,0,1,0
Dan Fike,1,0,1,0
Kenny Flowers,1,0,1,0
Doug Flutie,1,0,1,0
Chris Foote,1,0,1,0
Irving Fryar,1,0,1,0
Bob Gagliano,1,0,1,0
Chris Gannon,1,0,1,0
Willie Gault,1,0,1,0
Ernest Gibson,1,0,1,0
Jimmie Giles,1,0,1,0
Kevin Glover,1,0,1,0
Jeff Gossett,1,0,1,0
Gaston Green,1,0,1,0
Billy Griggs,1,0,1,0
Paul Gruber,1,0,1,0
Jim Gustafson,1,0,1,0
Jim Harbaugh,1,0,1,0
Dave Harbour,1,0,1,0
Ronnie Harmon,1,0,1,0
Michael Harper,1,0,1,0
Kevin Haverdink,1,0,1,0
Herman Heard,1,0,1,0
Andy Heck,1,0,1,0
Mark Higgs,1,0,1,0
Jay Hilgenberg,1,0,1,0
Bruce Hill,1,0,1,0
Ira Hillary,1,0,1,0
Chris Hinton,1,0,1,0
Rodney Holman,1,0,1,0
Pete Holohan,1,0,1,0
Mike Horan,1,0,1,0
Joey Howard,1,0,1,0
Alfred Jackson,1,0,1,0
Joe Jacoby,1,0,1,0
Damone Johnson,1,0,1,0
Lee Johnson,1,0,1,0
Ron Johnson,1,0,1,0
Undra Johnson,1,0,0,0
Steve Jordan,1,0,1,0
Perry Kemp,1,0,1,0
Mike Kenn,1,0,1,0
Crawford Ker,1,0,1,0
John Kidd,1,0,1,0
Steve Korte,1,0,1,0
Jim Lachey,1,0,1,0
Gene Lang,1,0,1,0
Ken Lanier,1,0,1,0
Mike Lansford,1,0,1,0
Steve Largent,1,0,1,0
Jamie Lawson,1,0,1,0
Kevin Lilly,1,0,1,0
James Lofton,1,0,1,0
Chip Lohmiller,1,0,1,0
Terry Long,1,0,1,0
Dave Lutz,1,0,1,0
Kevin Mack,1,0,1,0
Don Majkowski,1,0,1,0
Tony Mandarich,1,0,1,0
Eric Martin,1,0,1,0
Kelvin Martin,1,1,0,0
Ron Mattes,1,0,1,0
Mark May,1,0,1,0
Michael Mayes,1,0,1,0
Reggie McElroy,1,0,1,0
Craig McEwen,1,0,1,0
Dennis McKinnon,1,0,1,0
Gerald McNeil,1,0,1,0
Dave Meggett,1,0,1,0
Greg Meisner,1,1,0,0.5
Hugh Millen,1,0,1,0
Brett Miller,1,0,1,0
Alvin Mitchell,1,0,1,0
Greg Montgomery,1,0,1,0
Max Montoya,1,0,1,0
Zeke Mowatt,1,0,1,0
Bob Mrosko,1,0,1,0
Ricky Nattiel,1,0,1,0
Harry Newsome,1,0,1,0
Ozzie Newsome,1,0,1,0
Nate Newton,1,1,0,0
Calvin Nicholson,1,0,1,0
Bjorn Nittmo,1,1,0,0
Ken O'Brien,1,0,1,0
Christian Okoye,1,0,1,0
Anthony Parker,1,0,1,0
Greg Paterra,1,0,0,0
Danny Peebles,1,0,0,0
Rodney Peete,1,0,1,0
Steve Pelluer,1,0,1,0
Jay Pennison,1,0,1,0
Bob Perryman,1,0,1,0
Frank Pillow,1,0,1,0
Allen Pinkett,1,0,1,0
James Primus,1,0,1,0
Joe Prokop,1,0,1,0
Mike Quick,1,0,1,0
Tom Rafferty,1,0,1,0
Gregg Rakoczy,1,0,1,0
Allen Rice,1,0,1,0
Cody Risien,1,0,1,0
Alfredo Roberts,1,0,1,0
Rich Romer,1,0,1,0
Max Runager,1,0,1,0
Mark Rypien,1,0,1,0
Harvey Salem,1,0,1,0
Mike Saxon,1,0,1,0
Adam Schreiber,1,0,1,0
Jay Schroeder,1,0,1,0
Bucky Scribner,1,0,1,0
Ray Seals,1,0,1,1
Luis Sharpe,1,0,1,0
Richard Shelton,1,0,1,0
Mickey Shuler,1,0,1,0
Eric Sievers,1,0,1,0
Phil Simms,1,0,1,0
Paul Skansi,1,1,0,0
Webster Slaughter,1,0,1,0
Jason Staurovsky,1,0,1,0
Dean Steinkuhler,1,0,1,0
Mark Stock,1,0,1,0
Harry Swayne,1,0,1,0
Brian Taylor,1,0,1,0
Craig Taylor,1,0,1,0
Derek Tennell,1,0,1,0
Mike Tomczak,1,0,1,0
Al Toon,1,0,1,0
Mark Tuinei,1,0,1,0
Dan Turk,1,0,1,0
Floyd Turner,1,0,1,0
Robert Tyler,1,0,1,0
Tim Tyrrell,1,0,1,0
Mike Utley,1,0,1,0
Keith Van Horne,1,0,1,0
Clarence Verdin,1,0,1,0
Mark Walczak,1,0,1,0
Wayne Walker,1,0,1,0
Greg Werner,1,0,1,0
John L. Williams,1,0,1,0
Marc Wilson,1,0,1,0
Sammy Winder,1,0,1,0
Will Wolford,1,0,1,0
Jeff Criswell,0,0,0,0
Bruce Davis,0,0,0,0
Tim Irwin,0,0,0,0
Terry O'Shea,0,0,0,0
Tim Rother,0,0,0,0
Steve Wallace,0,0,0,0
