Player,Comb,Asst,Solo,Sck
J.T. Smith,2,0,2,0
Tim Smith,2,0,2,0
Dean Steinkuhler,2,0,2,0
Mike Tice,2,1,1,0
Tom Turnure,2,0,2,0
John Washington,2,0,2,0
Ed West,2,0,2,0
Danny White,2,1,1,0
Dokie Williams,2,0,2,0
Marc Wilson,2,0,2,0
Blaise Winter,2,1,1,0
George Wonsley,2,0,1,0
George Yarno,2,0,2,0
Curtis Adams,1,0,1,0
Mark Adickes,1,0,1,0
Morten Andersen,1,0,1,0
Alfred Anderson,1,0,1,0
William Andrews,1,0,1,0
Evan Arapostathis,1,0,1,0
Billy Ard,1,0,0,0
Jim Arnold,1,0,1,0
John Ayers,1,0,1,0
Edwin Bailey,1,0,1,0
Tony Baker,1,1,0,0
Ted Banker,1,0,1,0
Jerry Bell,1,0,1,0
Greg Bell,1,0,1,0
Rolf Benirschke,1,0,0,0
Brad Benson,1,1,0,0
Guy Bingham,1,0,0,0
Mike Black,1,0,1,0
Carl Bland,1,0,1,0
Dennis Bligen,1,0,0,0
Jeff Bostic,1,0,1,0
Joe Bostic,1,0,1,0
Jim Breech,1,0,1,0
Hoby Brenner,1,0,1,0
Jessie Britt,1,0,1,0
James Brooks,1,0,1,0
Jay Brophy,1,0,1,0
Walter Broughton,1,0,1,0
Eddie Brown,1,0,1,0
Lomas Brown,1,0,1,0
Kelvin Bryant,1,0,1,0
Chris Burkett,1,0,1,0
Carl Byrum,1,0,1,0
Kevin Call,1,0,1,0
Rich Camarillo,1,0,1,0
Wayne Capers,1,0,1,0
Rob Carpenter,1,0,1,0
Anthony Carter,1,0,1,0
Maurice Carthon,1,0,1,0
Gene Chilton,1,0,1,0
Sam Claphan,1,0,1,0
Randy Clark,1,0,1,0
Greg Coleman,1,1,0,0
Bruce Collie,1,0,1,0
Cris Collinsworth,1,0,1,0
Jim Covert,1,0,1,0
Steve Cox,1,0,1,0
Derrick Crawford,1,0,1,0
Joe Cribbs,1,0,1,0
Ken Dallafior,1,0,1,0
Al Del Greco,1,0,1,0
Clint Didier,1,0,1,0
Floyd Dixon,1,0,1,0
Rick Donnalley,1,0,1,0
Rick Donnelly,1,0,1,0
Keith Dorney,1,0,1,0
David Douglas,1,0,1,0
Chris Dressel,1,0,1,0
Tony Eason,1,0,1,0
Irv Eatman,1,0,1,0
Brad Edelman,1,0,1,0
Bobby Joe Edmonds,1,1,0,0
Henry Ellard,1,0,1,0
Gerry Ellis,1,0,1,0
John Elway,1,0,1,0
Keith Fahnhorst,1,0,1,0
Paul Farren,1,0,1,0
Dan Fouts,1,0,1,0
Todd Frain,1,0,1,0
Bill Fralic,1,0,1,0
Russ Francis,1,0,1,0
Byron Franklin,1,0,1,0
Irving Fryar,1,0,1,0
Tony Galbreath,1,0,1,0
Dwight Garner,1,0,1,0
Dennis Gentry,1,0,1,0
Jimmie Giles,1,0,1,0
Chris Godfrey,1,0,1,0
Preston Gothard,1,0,1,0
Boyce Green,1,0,1,0
Cleveland Green,1,0,1,0
Roy Green,1,0,1,0
Mike Guman,1,0,1,0
Ali Haji-Sheikh,1,0,1,0
Charley Hannah,1,0,1,0
Herbert Harris,1,0,1,0
Leonard Harris,1,0,1,0
Andy Hawkins,1,0,1,0
Bobby Hebert,1,0,1,0
Johnny Hector,1,1,0,0
Vince Heflin,1,0,1,0
Eric Hipple,1,0,1,0
Harry Holt,1,0,1,0
Jim Hough,1,0,1,0
Kevin House,1,0,1,0
Dave Huffman,1,0,1,0
Van Hughes,1,0,1,0
Kent Hull,1,0,0,0
Tunch Ilkin,1,0,1,0
Kenny Jackson,1,0,1,0
Victor Jackson,1,0,1,0
Garry James,1,0,1,0
Lionel James,1,0,1,0
Dave Jennings,1,0,1,0
Derrick Jensen,1,1,0,0
Troy Johnson,1,0,1,0
Hassan Jones,1,0,1,0
Shelby Jordan,1,0,1,0
Jim Kelly,1,0,1,0
Gordon King,1,0,1,0
Mark Kirchner,1,0,1,0
Greg Koch,1,0,1,0
Dave Krieg,1,0,1,0
Gary Kubiak,1,0,1,0
Pete Kugler,1,0,1,0
Bob Landsee,1,1,0,0
Gene Lang,1,0,1,0
Ken Lanier,1,0,1,0
Jim Laughton,1,0,1,0
Byron Lee,1,0,1,0
John Lee,1,0,1,0
Jim Leonard,1,0,1,0
Leo Lewis,1,0,1,0
Bill Lewis,1,0,1,0
Adam Lingner,1,0,1,0
Kevin Mack,1,0,1,0
Rick Mallory,1,0,1,0
Mark Malone,1,0,1,0
Doug Marsh,1,0,1,0
David Martin,1,0,1,0
Mickey Marvin,1,0,1,0
Ron Mattes,1,0,1,0
Phil McConkey,1,0,1,0
Reggie McElroy,1,0,1,0
Paul McFadden,1,0,1,0
Buford McGee,1,0,1,0
Tim McGee,1,0,1,0
Dana McLemore,1,0,1,0
Casey Merrill,1,0,1,0
Pete Metzelaars,1,0,1,0
Leonard Mitchell,1,0,1,0
Ralf Mojsiejenko,1,0,1,0
Alvin Moore,1,0,1,0
Nat Moore,1,0,1,0
Steve Moore,1,0,1,0
Stanley Morgan,1,0,1,0
Darrin Nelson,1,0,1,0
Karl Nelson,1,0,1,0
Ozzie Newsome,1,0,1,0
Timmy Newsome,1,0,1,0
Bart Oates,1,0,1,0
Tony Paige,1,1,0,0
Stephone Paige,1,0,1,0
Irvin Pankey,1,0,1,0
Steve Pelluer,1,0,1,0
Joe Phillips,1,0,1,0
Jim Plunkett,1,0,1,0
Gene Profit,1,0,1,0
Wayne Radloff,1,0,1,0
Tom Rafferty,1,0,1,0
Andre Reed,1,0,1,0
Ken Reeves,1,0,1,0
Buster Rhymes,1,0,1,0
Allen Rice,1,0,1,0
Jerry Rice,1,0,1,0
Chris Riehm,1,0,1,0
John Rienstra,1,0,1,0
Jim Romano,1,0,1,0
Dan Ross,1,0,1,0
Larry Rubens,1,0,1,0
Turk Schonert,1,0,1,0
Eric Schubert,1,0,1,0
Don Smith,1,0,1,0
Oscar Smith,1,0,1,0
Ron Solt,1,0,1,0
John Spagnola,1,0,1,0
Stephen Starring,1,0,1,0
Matt Suhey,1,0,1,0
Calvin Sweeney,1,0,0,0
Dennis Swilley,1,0,1,0
Terry Tausch,1,0,1,0
Malcolm Taylor,1,0,1,1
Jimmy Teal,1,0,1,0
Leonard Thompson,1,0,1,0
Jo-Jo Townsell,1,0,1,0
Jack Trudeau,1,0,1,0
Jeff Tupper,1,0,1,0
Alan Veingrad,1,0,1,0
Henry Waechter,1,0,1,0
Herschel Walker,1,0,1,0
Jeff Walker,1,0,1,0
Ken Whisenhunt,1,0,1,0
James Wilder,1,0,1,0
Gerald Willhite,1,0,1,0
Doug Williams,1,0,1,0
John L. Williams,1,1,0,0
Oliver Williams,1,0,1,0
Sammy Winder,1,0,1,0
Mike Wise,1,0,0,0
Nathan Wonsley,1,0,1,0
Butch Woolfolk,1,0,1,0
Jon Dumbauld,0,0,0,0
Joe Ferguson,0,0,0,0
Freeman McNeil,0,0,0,0
Bruce Reimers,0,0,0,0
Phil Smith,0,0,0,0
Wesley Walker,0,0,0,0
