Player,Comb,Asst,Solo,Sck
Dennis McKinnon,2,0,2,0
Stump Mitchell,2,0,2,0
Cleo Montgomery,2,0,2,0
Mark Nichols,2,0,2,0
Hubie Oliver,2,0,2,0
Bubba Paris,2,0,2,0
Drew Pearson,2,0,2,0
Irvin Phillips,2,0,2,0
Ricky Porter,2,0,2,0
Tom Rafferty,2,0,2,0
Benny Ricardo,2,0,2,0
George Rogers,2,0,1,0
Mark Roopenian,2,0,1,0
Larry Rubens,2,1,1,0
Bob Rush,2,0,2,0
Willie Scott,2,0,2,0
Rafael Septien,2,0,2,0
Tim Sherwin,2,0,1,0
Mickey Shuler,2,0,2,0
Eric Sievers,2,0,2,0
Bob Simmons,2,0,2,0
Billy Sims,2,0,2,0
Brian Sipe,2,0,2,0
Paul Skansi,2,0,2,0
Dennis Swilley,2,0,2,0
Jim Bob Taylor,2,0,1,0
Ken Thomas,2,1,1,0
Richard Todd,2,0,2,0
Tom Turnure,2,0,2,0
Wendell Tyler,2,0,2,0
Ray Wersching,2,0,2,0
Ed White,2,0,2,0
Danny White,2,0,2,0
Michael Williams,2,0,2,0
Ray Yakavonis,2,0,2,0
Bill Acker,1,0,1,0
Adger Armstrong,1,0,1,0
Jim Arnold,1,0,1,0
Ron Baker,1,0,1,0
Bill Barnett,1,0,1,0
Kevin Belcher,1,0,1,0
Mark Bell,1,0,1,0
Ricky Bell,1,0,1,0
Theo Bell,1,0,1,0
Charles Benson,1,0,1,0
Mark Bortz,1,0,1,0
Joe Bostic,1,0,1,0
Emil Boures,1,0,1,0
Mark Brammer,1,0,1,0
Jim Breech,1,0,1,0
Stan Brock,1,0,1,0
James Brooks,1,0,1,0
Clay Brown,1,0,0,0
Curtis Brown,1,0,0,0
Ted Brown,1,0,1,0
Scott Brunner,1,0,1,0
Warren Bryant,1,0,1,0
Dexter Bussey,1,0,1,0
Rich Camarillo,1,0,1,0
Earl Campbell,1,0,1,0
Carlos Carson,1,0,1,0
Mel Carver,1,0,1,0
Dave Casper,1,0,1,0
Dwight Clark,1,0,1,0
Kelvin Clark,1,0,1,0
Mark Clayton,1,0,1,0
Greg Coleman,1,0,1,0
Arthur Cox,1,0,1,0
Randy Cross,1,0,0,0
Bruce Davis,1,1,0,0
Johnny Davis,1,0,1,0
Russell Davis,1,0,1,0
Doug Dieken,1,0,1,0
Chris Dieterich,1,0,0,0
Keith Dorney,1,0,1,0
Chris Dressel,1,0,1,0
Dan Dufour,1,0,1,0
Chuck Ehin,1,1,0,0
Henry Ellard,1,0,1,0
Sean Farrell,1,0,1,0
Vince Ferragamo,1,0,1,0
Chris Foote,1,0,1,0
Roy Foster,1,1,0,0
Dan Fouts,1,0,1,0
Amos Fowler,1,0,1,0
Doug France,1,0,1,0
Andy Frederick,1,0,1,0
Hokie Gajan,1,0,1,0
Gregg Garrity,1,0,1,0
Willie Gault,1,0,1,0
Charlie Getty,1,0,1,0
Ralph Giacomarro,1,0,1,0
Andrew Gissinger,1,0,1,0
Earnest Gray,1,0,1,0
Boyce Green,1,0,1,0
Russ Grimm,1,1,0,0
Mike Guman,1,0,1,0
Ray Guy,1,0,1,0
Michael Haddix,1,0,1,0
Ali Haji-Sheikh,1,0,1,0
Mike Harmon,1,0,1,0
Dennis Harrah,1,0,1,0
Willard Harrell,1,0,1,0
Duriel Harris,1,0,1,0
Matt Hernandez,1,0,1,0
Jay Hilgenberg,1,0,1,0
Kent Hill,1,0,1,0
Tony Hill,1,0,1,0
Harry Holt,1,0,1,0
Melvin Hoover,1,0,1,0
Kevin House,1,0,1,0
Tony Hunter,1,0,1,0
Harold Jackson,1,0,1,0
Joe Jacoby,1,0,0,0
Ron Jaworski,1,0,1,0
John Jefferson,1,0,1,0
Dan Johnson,1,0,1,0
Gordon Jones,1,0,1,0
Leroy Jones,1,0,1,0
Terry Jones,1,1,0,0
Trey Junkin,1,0,1,0
Vyto Kab,1,0,1,0
Kani Kauahi,1,0,1,0
Mike Kerrigan,1,0,1,0
Rocky Klever,1,0,1,0
Steve Kreider,1,0,1,0
Dave Krieg,1,0,1,0
Dave Lapham,1,0,1,0
Kenny Lewis,1,0,1,0
Leo Lewis,1,0,1,0
Nick Lowery,1,1,0,0
Oliver Luck,1,0,1,0
Dave Lutz,1,0,1,0
Rob Lytle,1,0,1,0
Don Macek,1,0,1,0
Mark Malone,1,0,1,0
Archie Manning,1,0,1,0
Ken Margerum,1,0,1,0
Henry Marshall,1,0,1,0
Mickey Marvin,1,0,1,0
Mike McCloskey,1,0,1,0
Mardye McDole,1,0,1,0
Paul McDonald,1,0,1,0
Freeman McNeil,1,0,1,0
Mike Meade,1,0,1,0
Junior Miller,1,0,1,0
Dean Miraldi,1,0,1,0
John Misko,1,0,1,0
John Mistler,1,0,1,0
Joe Montana,1,0,1,0
Jeff Moore,1,0,1,0
Stanley Morgan,1,0,1,0
Guy Morriss,1,0,1,0
Mike Munchak,1,0,1,0
Renaldo Nehemiah,1,0,1,0
Chuck Nelson,1,0,1,0
Darrin Nelson,1,0,1,0
Ulysses Norris,1,0,1,0
David Overstreet,1,0,1,0
Rick Parros,1,0,1,0
Darrell Pattillo,1,0,0,0
Walter Payton,1,0,1,0
Kurt Petersen,1,0,1,0
Tracy Porter,1,0,1,0
Phil Pozderac,1,1,0,0
Luke Prestridge,1,0,1,0
Chuck Ramsey,1,0,0,0
Gerald Riggs,1,0,1,0
Jim Ritcher,1,0,1,0
Joe Rose,1,0,1,0
Pat Ryan,1,0,1,0
Jay Saldi,1,0,1,0
Harvey Salem,1,0,1,0
Gene Sanders,1,1,0,0
Jesse Sapolu,1,0,1,0
John Sawyer,1,0,1,0
Carlos Scott,1,1,0,0
Lindsay Scott,1,0,1,0
Luis Sharpe,1,0,1,0
Joe Shearin,1,0,1,0
Billy Shields,1,0,1,0
Mike Shumann,1,0,1,0
Jeff Simmons,1,0,1,0
Mark Slater,1,0,1,0
Doug Smith,1,0,1,0
Dwight Stephenson,1,0,1,0
Thomas Strauthers,1,0,1,0
Rich Strenger,1,0,1,0
Hosea Taylor,1,0,1,0
R.C. Thielemann,1,0,1,0
Zach Thomas,1,0,1,0
Jack Thompson,1,0,1,0
Leonard Thompson,1,0,1,0
Pat Tilley,1,0,1,0
Rich Umphrey,1,0,1,0
Rick Upchurch,1,0,1,0
Fulton Walker,1,1,0,0
John Warren,1,0,1,0
Joe Washington,1,0,1,0
Rickey Watts,1,0,1,0
Robert Weathers,1,0,1,0
Mike Webster,1,0,1,0
Eric Williams,1,0,1,0
Vince Williams,1,0,1,0
Chester Willis,1,0,1,0
Dave Wilson,1,0,1,0
Marc Wilson,1,0,1,0
Mike Wilson,1,0,1,0
Sammy Winder,1,0,1,0
Tony Woodruff,1,0,1,0
Butch Woolfolk,1,0,1,0
Ron Wooten,1,0,1,0
Steve Wright,1,0,1,0
George Yarno,1,0,1,0
Theotis Brown,0,0,0,0
Grant Feasel,0,0,0,0
Nick Giaquinto,0,0,0,0
Steve Korte,0,0,0,0
Reggie Roby,0,0,0,0
Tyrone Young,0,0,0,0
