Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Jesper Horsted,2,21,2,0,0,19,2,100,0,0,3
Jordan Howard,2,19,0,0,0,10,2,100,0,14,5
Trenton Irwin,2,34,0,1,0,25,1,50,0,5,5
Tyron Johnson,2,16,0,0,0,10,1,50,0,9,5
Marcus Kemp,2,24,0,0,0,16,1,50,0,8,5
Jake Kumerow,2,28,0,0,0,15,2,100,0,7,6
Marlon Mack,2,8,0,0,0,7,0,0,0,4,5
Racey McMath,2,8,0,0,0,9,0,0,1,9,6
Jaydon Mickens,2,10,0,0,0,12,1,50,0,3,3
Stanley Morgan,2,11,0,0,0,8,0,0,0,20,4
Dazz Newsome,2,23,0,0,0,13,1,50,0,15,5
Gunner Olszewski,2,31,0,1,0,22,2,100,0,14,3
Dezmon Patmon,2,21,1,0,0,14,1,50,0,3,4
Scottie Phillips,2,9,0,0,0,8,0,0,0,7,3
Kevin Rader,2,8,0,0,0,7,0,0,0,4,3
Trey Ragas,2,6,0,0,0,4,0,0,0,13,2
Richard Rodgers,2,11,0,0,0,9,0,0,0,10,2
C.J. Saunders,2,11,0,0,0,8,1,50,0,0,2
David Sills,2,17,0,0,0,12,1,50,0,2,6
Benny Snell,2,13,0,0,0,7,0,0,0,20,4
Johnny Stanton,2,7,1,0,0,6,1,50,0,4,2
Luke Stocker,2,12,0,0,0,7,0,0,0,6,2
Mike Strachan,2,26,0,0,0,16,2,100,0,0,3
Malik Taylor,2,14,0,0,0,7,1,50,0,8,3
Patrick Taylor,2,3,0,0,0,3,1,50,0,5,2
Trent Taylor,2,41,0,1,0,26,2,100,0,7,3
Tylan Wallace,2,23,0,0,0,18,1,50,0,14,6
Austin Walter,2,9,0,0,0,11,1,50,0,13,3
Dwayne Washington,2,12,0,0,0,6,0,0,0,10,2
Tyrell Williams,2,14,0,0,0,7,1,50,0,8,3
Ethan Wolf,2,8,0,0,0,4,0,0,0,6,2
Kenny Yeboah,2,36,0,1,0,24,2,100,0,3,3
Alex Armah,1,1,1,0,0,1,1,100,0,1,1
Nick Bawden,1,20,0,1,0,20,1,100,0,11,1
Nick Bellore,1,4,0,0,0,4,0,0,0,4,1
Tarik Black,1,10,0,0,0,10,1,100,0,0,2
Miles Boykin,1,6,0,0,0,6,0,0,0,0,1
Nick Boyle,1,2,0,0,0,2,0,0,0,0,2
Garrett Bradbury,1,21,0,1,0,21,1,100,0,24,1
Gary Brightwell,1,6,0,0,0,6,0,0,0,5,1
Keke Coutee,1,5,0,0,0,5,0,0,0,0,1
Darrell Daniels,1,0,0,0,0,0,0,0,0,1,4
Frank Darby,1,14,0,0,0,14,1,100,0,11,4
Davion Davis,1,17,0,0,0,17,1,100,0,13,3
Wayne Gallman,1,21,0,1,0,21,1,100,0,20,3
Marvin Hall,1,10,0,0,0,10,1,100,0,5,1
Taylor Heinicke,1,-2,0,0,0,-2,0,0,0,2,1
Daniel Helm,1,-1,0,0,0,0,0,0,0,2,2
Kylin Hill,1,5,0,0,0,5,0,0,0,7,2
Amani Hooker,1,6,0,0,0,6,1,100,0,2,1
Brycen Hopkins,1,9,0,0,0,9,1,100,0,6,1
Andy Isabella,1,13,0,0,0,13,1,100,0,7,1
Lane Johnson,1,5,1,0,0,5,1,100,0,0,1
Daniel Jones,1,16,0,0,0,16,1,100,0,3,1
Tommylee Lewis,1,7,0,0,0,7,1,100,0,11,2
Drew Lock,1,1,0,0,0,1,0,0,0,6,1
Hunter Long,1,8,0,0,0,8,0,0,0,4,3
Conor McDermott,1,1,1,0,0,1,1,100,0,0,1
Anthony McFarland,1,11,0,0,0,11,1,100,0,11,1
Kirk Merritt,1,13,0,0,0,13,1,100,0,0,3
Johnny Mundt,1,9,0,0,0,9,1,100,0,2,1
Ryan Nall,1,4,0,0,0,4,0,0,0,0,1
Devine Ozigbo,1,7,0,0,0,7,1,100,0,3,1
Danny Pinter,1,2,1,0,0,2,1,100,0,0,1
Bobby Price,1,17,0,0,0,17,1,100,0,8,1
Mike Remmers,1,-2,0,0,0,-2,0,0,0,-2,1
Andre Roberts,1,35,0,1,0,35,1,100,0,16,2
Aaron Rodgers,1,-4,0,0,0,-4,0,0,0,0,1
Larry Rountree III,1,-1,0,0,0,0,0,0,0,0,2
Diontae Spencer,1,-3,0,0,0,0,0,0,0,0,4
Terence Steele,1,1,1,0,0,1,1,100,0,0,1
Andrew Thomas,1,2,1,0,0,2,1,100,0,0,1
Eric Tomlinson,1,7,0,0,0,7,0,0,0,4,1
Kevin White,1,38,0,1,0,38,1,100,0,9,5
Christian Wilkins,1,1,1,0,0,1,1,100,0,0,1
Trayveon Williams,1,4,0,0,0,4,0,0,0,11,2
Seth Williams,1,34,0,1,0,34,1,100,0,4,1
Easop Winston,1,5,0,0,0,5,0,0,0,9,1
Deon Yelder,1,0,0,0,0,0,0,0,0,2,1
Rodney Adams,0,0,0,0,0,0,0,0,0,0,1
Josh Allen,0,0,0,0,0,0,0,0,0,0,0
Geronimo Allison,0,0,0,0,0,0,0,0,0,0,2
Travis Benjamin,0,0,0,0,0,0,0,0,0,0,5
Darius Bradwell,0,0,0,0,0,0,0,0,0,0,1
John Brown,0,0,0,0,0,0,0,0,0,0,3
Tevaughn Campbell,0,0,0,0,0,0,0,0,0,0,1
Derek Carr,0,0,0,0,0,0,0,0,0,0,0
Tyrie Cleveland,0,0,0,0,0,0,0,0,0,0,1
Isaiah Coulter,0,0,0,0,0,0,0,0,0,0,1
Keion Crossen,0,0,0,0,0,0,0,0,0,0,1
Dion Dawkins,0,0,0,0,0,0,0,0,0,0,1
Jacob Eason,0,0,0,0,0,0,0,0,0,0,0
Ben Ellefson,0,0,0,0,0,0,0,0,0,0,1
Justin Herbert,0,0,0,0,0,0,0,0,0,0,0
Jason Huntley,0,0,0,0,0,0,0,0,0,0,1
Jalen Hurts,0,0,0,0,0,0,0,0,0,0,1
Baker Mayfield,0,11,0,0,0,11,0,0,0,11,0
Codey McElroy,0,0,0,0,0,0,0,0,0,0,1
Gardner Minshew,0,0,0,0,0,0,0,0,0,0,0
David Moore,0,0,0,0,0,0,0,0,0,0,2
Kyler Murray,0,7,0,0,0,7,0,0,0,7,0
Matt Nelson,0,0,0,0,0,0,0,0,0,0,1
Giovanni Ricci,0,0,0,0,0,0,0,0,0,0,2
Mekhi Sargent,0,0,0,0,0,0,0,0,0,0,1
Devin Smith,0,0,0,0,0,0,0,0,0,0,1
Vyncint Smith,0,0,0,0,0,0,0,0,0,0,1
Stephen Sullivan,0,0,0,0,0,0,0,0,0,0,1
Colin Thompson,0,0,0,0,0,0,0,0,0,0,1
Mike White,0,0,0,0,0,0,0,0,0,0,0
Trent Williams,0,0,0,0,0,0,0,0,0,0,1
Zach Wilson,0,0,0,0,0,0,0,0,0,0,1
